,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,sum_deaths,sum_costs
151,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,6,1,1,0,1,5,7,10,7,4,0,7,1,146551506.34123784,0.0,96980919.82831815,0.008805554919654564,97910492.93572946,0.005072058586764982,57505503.63725928,0.0,185673938.6217035,0.047500425209437994,317500000.0,0.0,0.061378038715857536,584622361.3642483
152,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,4,6,7,9,5,3,3,0,1,4,4,0,0,95213987.28559849,0.0,295020999.94654614,0.0,89083682.45103267,0.0,29209371.60141711,0.0032398254197687185,33377116.55719709,0.0,351800000.0,0.0,0.0032398254197687185,541905157.8417915
153,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,4,4,0,1,3,3,3,2,0,0,5,5,1,5,102578836.07266891,0.0,133823941.48232079,0.020752255294182828,78081587.42151478,0.0,13943365.29089048,0.0006731814022281175,111162838.60253373,0.0,833300000.0,0.0,0.021425436696410945,439590568.8699286
154,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,4,6,7,2,0,1,5,4,7,5,101474517.63440433,0.0,129532020.98959383,0.016319002794646587,107574201.39956039,0.0,17767801.395336673,0.0,137004737.0557815,0.0,1305500000.0,0.0,0.016319002794646587,493353278.4746767
155,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,1,2,6,9,1,3,0,0,1,1,7,6,7,0,4,138379858.76624286,0.0,208689727.50172707,0.0,92584769.52220969,0.009233433011996592,38398599.5091708,3.232019967565409e-05,86420965.59927613,0.0,575500000.0,1246.0018798423966,0.009265753211672246,564473920.8986266
156,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,4,2,7,1,7,1,1,2,1,4,5,7,2,117680843.07115024,0.0,176177176.3544615,0.0014755986321273922,86462899.21101597,0.0,29251001.243000578,0.0012183708808860385,130228550.45096281,0.0,146000000.0,0.0,0.0026939695130134304,539800470.3305911
157,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,3,6,10,7,7,0,0,2,1,1,5,2,1,0,145883058.26646656,0.0,331915525.86545724,0.0,22167818.198803753,0.0,25568192.62307443,0.00022036634674665341,54355764.74753119,0.0,893000000.0,0.0,0.00022036634674665341,579890359.7013332
158,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,7,5,9,5,2,6,1,0,1,7,0,4,0,0,3,264030124.27287048,0.0,193619314.78877616,0.0,89318973.63709101,0.014682858342066915,26527642.362493023,0.0,34368233.04939238,0.0006168427238185228,1087700000.0,550.0795022657993,0.015299701065885438,607864288.110623
159,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2,3,5,0,1,7,2,5,4,7,0,1,8,0,3,0,101988088.03595176,0.0,182975945.41293725,0.0008911794280919451,106337197.36717674,0.0,35247707.978203334,0.0004567800191423826,73947681.71069145,0.0028105853297885532,672100000.0,1642.4180422402042,0.004158544777022881,500496620.5049606
160,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4,5,1,3,5,0,1,8,5,0,1,2,2,0,1,153823961.45335865,0.0,114790874.23087874,0.0005852642278964392,122452319.36292066,0.021336967945172428,20208549.431247152,0.0015247884689650092,84446856.31209058,0.01317673772383851,935800000.0,0.0,0.03662375836587239,495722560.7904958
161,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,4,7,0,5,7,0,2,2,3,0,0,6,4,7,2,125788764.77143934,0.0,146137633.1823734,0.0,73555433.13420418,0.0,19033671.230116326,0.0005506454110756874,123837869.82670248,0.0,1858100000.0,105.21746986692955,0.0005506454110756874,488353372.1448357
162,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,2,1,1,6,2,2,1,1,1,5,6,1,5,8,130459909.52246656,0.0,173507801.80869624,0.0021075687559439205,66330233.160400495,0.0,39949519.76494316,0.0006307907061114257,194938304.91949126,0.011379570299455249,363800000.0,1312.7450987518419,0.014117929761510595,605185769.1759977
163,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6,1,4,2,5,7,9,3,1,0,0,1,9,5,0,161250294.9980649,0.0,200314626.49156234,0.00019902913881017894,103731505.54675925,0.0,17083227.321178056,0.0009908542337694526,102741299.33204842,0.0,303800000.0,180.42930163974833,0.0011898833725796315,585120953.689613
164,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,2,7,8,3,5,1,1,1,7,5,3,7,3,7,0,0,234676063.8931626,0.0,151439155.4442835,0.0,117383240.36774816,0.0030589288212639412,36056768.06702294,0.0,44193513.54513965,0.0,1256900000.0,407.64974725619544,0.0030589288212639412,583748741.3173568
165,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,6,5,7,4,5,7,3,1,0,4,3,9,0,2,3,225352782.8603031,0.0,220518144.5181843,0.0,46650169.32145682,0.0,42319824.7635092,0.0,139212016.97725397,0.03447196455479578,438700000.0,0.0,0.03447196455479578,674052938.4407074
166,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,6,7,1,2,4,0,2,7,6,0,7,9,2,102192937.55533153,0.0,177725050.68724,0.0,51760044.33566119,0.0,30185557.33409556,0.0,158602308.96186996,0.0,698400000.0,0.0,0.0,520465898.8741982
167,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,6,0,0,0,2,3,3,2,7,6,5,9,7,4,117299462.54481953,0.0,122549428.55354714,0.03593029507335513,78081587.42151478,0.0,47317209.93537478,0.0,170050415.1725734,0.0,589200000.0,0.0,0.03593029507335513,535298103.6278297
168,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,4,3,4,2,1,3,0,6,5,7,7,9,1,0,0,156758492.85982162,0.0,136638608.13374585,0.0,66629563.55863415,0.0,61346985.9460107,0.0,25037214.086173728,0.0,1147400000.0,0.0,0.0,446410864.58438605
169,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,5,0,5,0,6,0,0,2,6,6,6,8,4,7,126745040.65873201,0.0,137537273.74406102,0.0,72970919.5880994,0.043513353324714274,46821180.079952344,0.0,158274387.5383908,0.0,454300000.0,0.0,0.043513353324714274,542348801.6092355
170,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,4,10,3,4,0,0,3,6,6,3,3,4,0,0,0,224329729.65981406,0.0,53358573.6002109,0.0,101412629.76652047,0.0,29664045.303329118,0.0,75839050.32672293,0.011807646170162988,862300000.0,1101.1898071041464,0.011807646170162988,484604028.65659744
171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,3,1,0,3,1,0,4,0,4,2,6,7,7,149728694.44354364,0.0,113627224.64345741,0.0014397812500478876,91847670.4080557,0.004566342953481382,32339923.150141858,0.00041250826230038444,162738541.54706326,0.0,30700000.0,2398.6264642723663,0.006418632465829654,550282054.1922618
172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,4,1,5,1,0,4,7,7,9,2,3,2,518711109.2674475,0.020657043468376695,167383652.40335083,0.0,52102993.17578555,0.0004598446204356089,61346985.9460107,0.0,92662769.00512359,0.0,512200000.00000006,3410.0146632598007,0.021116888088812305,892207509.7977182
173,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4,1,7,7,4,1,3,0,0,4,1,0,3,175831519.06281477,0.03200567898378224,222714312.64599007,0.0057964653008132135,78247463.63258468,0.0,27254825.76558312,0.004229525575391512,61340320.61571275,0.002132098412421036,182600000.0,0.0,0.044163768272408,565388441.7226853
174,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,3,0,1,9,2,9,3,2,7,2,6,1,9,0,1,6,340603353.4798031,0.0088060218951525,208301540.85232946,0.0,88763425.8538013,0.0,43274259.946559355,0.0,75247642.94657116,0.000444014656233156,725500000.0,1746.4304058741393,0.009250036551385656,756190223.0790642
175,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,3,6,0,0,6,0,8,5,0,0,10,0,4,6,109448217.91765803,0.0,91163667.81988584,0.01130346882869359,74964671.67903003,0.0,31582597.303653035,0.002619793664969056,119933423.13108878,0.017368217906702607,1158800000.0,0.0,0.03129148040036525,427092577.85131574
176,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,3,4,0,1,7,5,5,4,7,0,1,6,0,3,0,95213987.28559849,0.0,204684400.1182397,0.005941196187279633,106337197.36717674,0.0,28573934.8476988,0.0022483256727976355,73947681.71069145,0.018737235531923687,710400000.0,0.0,0.026926757392000955,508757201.3294052
177,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4,4,0,1,1,2,4,1,4,7,6,6,1,0,2,102578836.07266891,0.0,149365383.7485234,0.011882392374559266,80856249.44564922,0.0,49666203.60882454,0.0,59121937.25923232,0.0024350668314315972,492600000.0,0.0,0.014317459205990863,441588610.1348984
178,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,6,0,5,10,7,1,1,3,5,1,0,7,2,4,7,126745040.65873201,0.0,269827358.7006863,0.0,78265241.8355712,0.0,28758549.528873708,0.0020505012277786472,117339881.88314871,0.0,515700000.0,0.0,0.0020505012277786472,620936072.6070119
179,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3,3,2,0,4,7,4,0,5,0,1,2,0,1,1,134644726.2576002,0.0,160504201.9357856,0.01043569896195352,59344433.82549998,0.0,17499496.008229785,0.0009210644855978653,50929971.20054293,0.0,793300000.0,0.0,0.011356763447551385,422922829.22765845
180,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,4,2,6,6,6,4,3,0,0,0,1,7,2,7,1,164741366.99800193,0.0,226698717.69347894,0.0,24198032.45136138,0.0,24527437.070942704,0.0002909343873298573,108721519.74943483,0.0,1037400000.0,57.04498312544618,0.0002909343873298573,548887073.9632199
181,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,3,0,2,6,7,4,1,5,4,4,3,8,2,0,0,83497824.69174261,0.0,238321732.97205263,0.0,84618603.94577508,0.0018960139315338086,39745013.73511774,0.0,114744604.60713148,0.03816119554629445,779400000.0,0.0,0.04005720947782826,560927779.9518195
182,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,6,7,4,7,5,5,7,6,5,6,7,0,32694901.094161935,0.0,238321732.97205263,0.0,113756052.19718486,0.0,47317209.93537478,0.0,94338185.77629063,0.0,765700000.0,0.0,0.0,526428081.9750649
183,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,7,3,1,9,7,1,2,0,1,1,1,6,2,6,7,167395850.36382186,0.0,254666886.17938054,0.0,43878096.290305056,0.0,30319526.01175937,0.00037294663884194037,128473802.53417458,0.0,438700000.0,60.88553788899631,0.00037294663884194037,624734161.3794414
184,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,2,4,5,0,1,7,1,5,7,6,3,1,4,0,0,0,109584413.64186119,0.0,177090529.52434024,0.0009042052078739231,116271970.1880647,0.0,26534414.88134467,0.0,50559366.88448196,0.0032799017139341635,970100000.0,1485.2742399663784,0.004184106921808086,480040695.1200928
185,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,3,2,1,4,0,6,0,5,0,3,2,0,1,6,143356957.13390714,0.0,106379292.24185556,0.0007198906250239438,66629563.55863415,0.0,31226637.11095705,0.0004263506985924741,226968011.41610312,0.008343134213480815,417700000.0,5604.478349568676,0.009489375537097233,574560461.461457
186,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6,4,1,9,1,0,1,4,4,5,1,5,1,0,2,165003760.8990737,0.0,141741570.95077625,0.0,103260711.99334198,0.021022264899590366,32086954.447517462,0.0,239960606.59319124,0.08150126444958089,333100000.0,0.0,0.10252352934917125,682053604.8839006
187,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,3,6,5,2,7,6,6,8,10,0,3,2,0.0,0.0,204559010.7551474,0.00018568195671789275,126044206.01232171,0.0025906476457965683,64921310.97769545,0.0,205561374.98602384,0.007550507393280136,730000000.0,4906.554350069728,0.010326836995794597,601085902.7311884
188,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,4,0,4,7,0,3,3,7,7,2,3,1,233621015.932244,0.05738067630104638,114392792.32657647,0.0,64835987.44502628,0.0,44184470.68063845,0.0,89656908.29068159,0.0,61400000.0,0.0,0.05738067630104638,546691174.6751667
189,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,8,7,1,3,6,0,2,6,4,1,0,0,2,118857792.03722039,0.0,184298790.75256568,0.0,58517988.01954745,0.0,33292100.843263462,0.0,155832230.1185646,0.05576719138575305,400400000.0,0.0,0.05576719138575305,550798901.7711616
190,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,2,2,1,1,1,2,3,0,4,5,6,1,2,8,136038794.21624202,0.0,145833348.3119685,0.012575339934384016,51825748.4227156,0.0032537115834837564,39386978.83963405,0.0,176937922.72834474,0.030334545091369274,504600000.0,0.0,0.04616359660923705,550022792.5189049
191,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,7,1,0,1,1,5,2,9,7,4,8,7,4,173820755.1778444,0.0,116653978.16722915,0.017997265625598596,99285252.67503524,0.0189693602457943,54038695.681635804,0.0,161536325.83645323,0.0,286800000.0,0.0,0.03696662587139289,605335007.5381979
192,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,8,5,1,3,7,7,5,7,2,1,1,7,0,3,231458352.1463404,0.01600283949189112,184307579.8048684,0.0057964653008132135,121872393.88035336,0.0,21083390.673844058,0.0,82593104.13074732,0.0,694800000.0,0.0,0.02179930479270433,641314820.6361536
193,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,2,4,8,1,5,1,1,0,0,1,0,4,5,1,0,7,184054071.50298315,0.0,151439155.4442835,0.0,92830119.88412161,0.009290079560201362,25548859.35744113,0.00011276925728298813,75655300.67521596,0.00031981476186315543,966500000.0,1429.4386751503173,0.009722663579347507,529527506.8640453
194,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,2,9,0,1,4,5,8,1,0,0,1,2,7,3,174629653.72048903,0.0,118938574.43174605,0.004194296264236681,104322384.80529279,0.0,12603519.66142191,0.0005257987831107704,115912327.79606873,0.0,394300000.0,421.07807732155715,0.004720095047347452,526406460.4150185
195,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,6,4,6,1,2,0,0,2,4,7,6,9,0,2,5,204216615.22867584,0.0,95315215.4380091,0.0021075687559439205,74297181.71619141,0.00727345331318773,58267993.91849901,0.0,211511076.55273154,0.022651522179840403,791400000.0,2495.915051416798,0.032032544248972054,643608082.8541069
196,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,3,6,4,1,0,0,2,4,7,8,9,3,2,10,154311096.58843052,0.0,97105266.60422453,0.0,56268619.98921407,0.004916043094584587,64676466.23393564,0.0,155516036.4491411,0.011407463490698199,92100000.0,0.0,0.016323506585282786,527877485.8649459
197,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,3,3,10,7,3,1,3,1,7,6,7,0,5,1,0,0,252947386.88429508,0.0,146100006.5232597,6.958359716798722e-05,121235396.42552379,0.0025302246610448146,28265438.623856276,0.0,38387263.520358056,0.0006961597702151048,1444000000.0,937.4564071629906,0.0032959680284279065,586935491.9772929
198,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,4,7,5,1,8,4,0,0,2,0,6,6,10,6,6,203895381.32244533,0.0,207091496.30032128,0.005680680591640083,26578885.50700838,0.0036980777499217667,27984209.217288204,0.0,183477382.51252156,0.0,1542000000.0,0.0,0.00937875834156185,649027354.8595848
199,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,9,5,2,0,2,0,0,5,6,10,6,1,7,7,1,217926643.11492613,0.0,57954960.986646324,0.0024886744469906274,83755498.64389597,0.005384960533417179,48817596.53587266,0.0,140180881.73641115,0.0,912600000.0,372.36640101957505,0.007873634980407806,548635581.0177522
200,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,6,4,2,6,9,7,5,5,3,4,6,68139002.95605196,0.0,187104810.98704314,0.0060859270737460515,127403435.33019757,0.016047022081599145,44831030.76738851,0.0,118221177.20301227,0.0,546500000.0,0.0,0.022132949155345197,545699457.2436935
201,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,7,5,3,0,6,1,0,4,0,6,7,4,1,5,4,199716683.5766434,0.0,146047107.49529663,0.014811059106903194,28599021.072628547,0.0018338129028124168,45039276.5400175,0.0,103799344.79743059,0.0,1012800000.0,0.0,0.016644872009715612,523201433.4820166
202,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,2,1,7,8,1,5,0,1,7,1,0,0,3,0,5,4,202991498.16567695,0.0,112277351.65528987,0.0008521020887460125,82249684.10252997,0.0,9213015.084655438,2.595297312144269e-05,76159688.97366215,0.0,1590600000.0,281.94462723591016,0.0008780550618674552,482891237.9818144
203,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,3,5,0,6,7,6,2,6,6,0,3,4,0,0,0,101988088.03595176,0.0,257957265.08829707,0.0,96831107.04896954,0.0,22565977.761255845,0.0008342427120216493,52567720.38798816,0.022722737431531262,893000000.0,0.0,0.02355698014355291,531910158.3224624
204,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,7,4,1,7,5,7,1,7,6,1,0,0,1,103162272.08375776,0.0,183832796.85585862,0.0,99660374.75735056,0.0,39968553.87035376,0.0,153291214.23708308,0.020076188898871097,492600000.0,1853.933952208887,0.020076188898871097,579915211.8044038
205,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,4,6,6,9,0,0,1,2,8,1,0,2,0,4,3,202263567.88781607,0.0,89992006.20155807,0.0,108722644.50949205,0.02077050246312473,21354303.267392475,0.0019506892095950087,111041194.81300384,0.018434267112913124,756700000.0,0.0,0.04115545878563286,533373716.6792625
206,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,8,4,6,6,4,6,3,0,0,4,5,8,0,6,0,229772934.9810331,0.0,223741262.2077194,0.0,24198032.45136138,0.0,44153226.07626312,0.0,65553355.82596499,0.010933005713113878,1366900000.0,0.0,0.010933005713113878,587418811.542342
207,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,2,8,8,1,2,2,0,1,4,4,4,7,0,7,3,8,232098499.0699267,0.0,91802629.57587072,0.00022026352971128338,81082100.08376612,0.0002861636543515562,26008389.578208447,0.0,150410253.2024235,0.0,1767400000.0,103.6747609592079,0.0005064271840628396,581401871.5101955
208,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,6,7,9,4,1,7,7,0,1,10,0,2,125475141.84558643,0.0,295020999.94654614,0.0,90104663.39403158,0.0,22258486.725668453,0.0,96767921.20487039,0.0,199900000.0,0.0,0.0,629627213.1167029
209,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,4,4,7,4,0,0,3,7,7,3,3,4,0,7,1,191731460.2888721,0.0,53358573.6002109,0.0,109936542.7317845,0.0,29664045.303329118,0.0,101149323.22139096,0.003935882056720996,1607900000.0,367.06326903471546,0.003935882056720996,485839945.14558756
210,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3,5,3,5,1,1,0,6,3,7,3,4,3,0,0,1,174617949.37465692,0.0,96980919.82831815,0.0010566665903585478,107306943.94900325,0.0,29871759.256855987,0.0,326362517.06635463,0.015698840204602417,535300000.0,9485.908048424044,0.016755506794960965,735140089.475189
211,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,4,1,2,1,3,4,4,7,7,1,3,8,0.0,0.0,147756738.11197522,0.0,100029778.2261961,0.002537777534138784,46647219.34132797,0.0,111861095.93045461,0.0,1103300000.0,508.13100362744234,0.002537777534138784,406294831.6099539
212,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,6,1,7,6,2,0,1,6,1,6,3,2,5,109448217.91765803,0.0,213529343.8939247,0.0060859270737460515,89391229.1512027,0.039477997855068954,36242968.75925505,0.0,104240759.06493892,0.0,679700000.0,0.0,0.045563924928815,552852518.7869794
213,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,2,7,3,5,7,4,1,4,3,8,5,0,2,5,164101945.90149587,0.0,209479019.1384942,0.0,80856249.44564922,0.0,42694614.09109168,0.00011535363576741395,217646053.79565898,0.06578185466204528,279200000.0,0.0,0.06589720829781269,714777882.3723899
214,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7,1,4,0,3,0,4,1,6,8,8,2,3,5,192766898.41456887,0.01600283949189112,108083458.32956028,0.0,55484865.40995124,0.004916043094584587,58077924.27520206,0.0,133111315.95499086,0.01298767149637194,92100000.0,0.0,0.03390655408284765,547524462.3842733
215,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,6,7,0,1,6,6,3,2,0,1,0,1,7,6,212649028.4929304,0.0,153249228.92679614,0.021283346577752434,90996995.1258429,0.0,12486795.181842718,0.0015572734349742433,123434666.40105549,0.0,546500000.0,0.0,0.022840620012726676,592816714.1284677
216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,0,6,7,2,3,1,1,7,4,4,6,0,5,10,125797238.44921103,0.0,192223742.738094,0.0,126737088.72381118,0.005045343575901688,37253086.20845067,0.0,215300237.56301427,0.005700051025132559,115300000.0,5020.62613482938,0.010745394601034247,697311393.6825812
217,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,2,1,0,2,7,0,7,2,1,6,7,2,0,1,107385518.6904647,0.0,167331269.85767362,0.020752255294182828,64463079.50635552,0.0018338129028124168,37380645.04128443,0.0,57462664.80173309,0.0013690176252210793,928200000.0,0.0,0.023955085822216324,434023177.89751136
218,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7,6,4,7,1,4,7,4,0,1,1,3,7,68139002.95605196,0.0,233914942.25202954,0.0,112427342.48775369,0.02089638368135755,16925244.491970196,0.0,183215065.0013061,0.033188258324614896,627500000.0,0.0,0.05408464200597245,614621597.1891115
219,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,7,6,7,1,6,0,1,3,7,0,0,8,0,7,7,250418129.4142797,0.0,119597583.25756565,0.0060859270737460515,105193257.80306567,0.017892214745229347,21912353.230055865,0.0014051510359750106,136802224.0936209,0.015731940627247993,1322800000.0,0.0,0.04111523348219841,633923547.7985878
220,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,3,0,5,1,0,6,0,0,7,7,6,0,0,10,76431543.68310125,0.0,104651657.86617124,0.0,31398797.71871161,0.0,52451265.1014088,0.0,156339536.3622701,0.04259045366191454,741100000.0,0.0,0.04259045366191454,421272800.731663
221,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,3,2,1,7,2,6,0,6,0,3,2,3,2,4,143356957.13390714,0.0,182877693.8168675,0.00585435765539978,69810785.89520885,0.0,31332354.14482471,0.003597279285697606,100337589.58996016,0.0,448400000.0,0.0,0.009451636941097385,527715380.58076835
222,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,2,7,7,9,1,2,7,1,3,0,0,6,9,0,2,5,290822926.9971596,0.0,176275163.61304665,0.0008607859419339974,45324187.55237766,0.0,35541365.3655659,2.5863855229694666e-05,68812631.52680641,0.0001285089007955256,1336200000.0,331.8456899695764,0.0010151586979592177,616776275.0549562
223,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,7,0,5,9,4,3,0,7,7,5,8,7,7,155040808.56785768,0.0,199341731.72457722,0.015042875345165112,54082305.45306664,0.0,50022004.30424159,0.0,179441025.37415805,0.0,411600000.0,0.0,0.015042875345165112,637927875.4239012
224,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,2,6,1,1,1,1,7,0,2,6,1,1,8,143356957.13390714,0.0,161218867.4218822,0.0,104436873.67851147,0.02274285086158954,33391823.278592072,0.003129192816373297,132203766.66737378,0.01287376930482795,151900000.0,0.0,0.03874581298279079,574608288.1802666
225,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,1,4,0,1,6,5,9,0,9,0,6,6,127568368.5380355,0.0,106379292.24185556,0.005999088541866198,111327028.9675753,0.019026428972839092,42694877.954259455,0.0,196441023.98474997,0.04622505280232046,199900000.0,0.0,0.07125057031702575,584410591.6864758
226,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,5,7,5,7,6,0,0,2,0,7,7,8,4,4,171870126.99832004,0.0,244981143.34573078,0.0,70112789.10015118,0.040659836398619705,46668591.370898575,0.003481925649930192,142086500.92877737,0.0,363800000.0,0.0,0.044141762048549894,675719151.7438779
227,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,6,4,2,6,9,7,5,4,2,4,6,32694901.094161935,0.0,196318819.52739307,0.0060859270737460515,133549387.28213598,0.02139990855428884,42775327.947975025,0.0,112544510.61782427,0.0,546500000.0,0.0,0.02748583562803489,517882946.4694903
